timestamp,user_id,client_type,symbol,side,quantity,price
2023-03-28 18:13:00,2003,silver,QQQ,sell,7.39,378.4
2023-01-21 09:46:00,2003,silver,MSFT,sell,8.27,285.81
2023-01-14 21:01:00,2003,silver,MSFT,buy,8.55,310.14
2023-03-27 01:36:00,2003,silver,QQQ,buy,7.68,361.51
2023-01-26 21:10:00,2003,silver,SPY,sell,4.75,402.69
2023-01-25 10:02:00,2003,silver,SPY,buy,9.2,427.33
2023-02-05 18:59:00,2003,silver,SPY,buy,9.85,405.97
2023-02-11 20:22:00,2003,silver,MSFT,buy,2.45,298.65
2023-01-24 17:46:00,2003,silver,AAPL,sell,5.41,167.18
2023-02-16 10:01:00,2003,silver,AAPL,buy,4.74,166.11
2023-03-24 20:56:00,2003,silver,GOOGL,sell,9.97,2794.34
2023-03-11 09:39:00,2003,silver,QQQ,buy,9.63,365.44
2023-01-11 03:16:00,2003,silver,AAPL,sell,5.63,165.26
2023-01-27 18:21:00,2003,silver,GOOGL,buy,6.64,2688.85
2023-02-02 19:02:00,2003,silver,SPY,buy,7.72,404.38
2023-01-16 18:15:00,2003,silver,AAPL,buy,9.2,162.23
2023-03-29 10:17:00,2003,silver,AAPL,buy,7.8,167.57
2023-01-29 04:39:00,2003,silver,QQQ,buy,3.53,356.25
2023-02-17 00:22:00,2003,silver,SPY,sell,9.64,439.75
2023-02-14 07:13:00,2003,silver,QQQ,buy,2.11,362.19
2023-01-07 18:44:00,2003,silver,SPY,buy,2.45,409.07
2023-01-17 22:54:00,2003,silver,SPY,buy,3.62,424.36
2023-03-30 19:56:00,2003,silver,GOOGL,buy,3.57,2558.05
2023-03-24 14:53:00,2003,silver,GOOGL,sell,8.27,2550.59
2023-01-14 05:59:00,2004,silver,MSFT,buy,7.12,297.81
2023-01-10 02:34:00,2004,silver,QQQ,buy,8.58,385.45
2023-03-11 16:06:00,2004,silver,AAPL,buy,8.31,167.37
2023-01-12 13:32:00,2004,silver,GOOGL,sell,4.53,2676.88
2023-02-27 05:26:00,2004,silver,MSFT,buy,6.96,304.56
2023-02-17 07:59:00,2004,silver,GOOGL,buy,7.62,2607.64
2023-03-25 11:03:00,2004,silver,AAPL,buy,5.66,173.74
2023-03-25 02:39:00,2004,silver,AAPL,sell,8.51,157.9
2023-03-03 20:37:00,2004,silver,QQQ,sell,4.39,369.47
2023-03-19 04:02:00,2004,silver,AAPL,buy,4.96,156.9
2023-02-22 00:45:00,2004,silver,GOOGL,sell,8.3,2644.45
2023-01-22 08:48:00,2004,silver,GOOGL,buy,2.15,2540.42
2023-01-11 07:23:00,2004,silver,GOOGL,sell,6.39,2505.59
2023-01-24 21:16:00,2004,silver,SPY,sell,8.81,439.73
2023-01-17 03:42:00,2004,silver,QQQ,sell,2.51,365.13
2023-03-20 20:28:00,2004,silver,AAPL,buy,5.7,177.28
2023-03-28 22:09:00,2004,silver,AAPL,buy,1.84,169.78
2023-02-18 11:57:00,2004,silver,SPY,sell,4.33,440.12
2023-03-11 13:56:00,2004,silver,QQQ,buy,4.83,373.93
2023-01-27 23:28:00,2004,silver,MSFT,buy,1.05,300.9
2023-02-16 20:53:00,2004,silver,MSFT,sell,4.26,290.15
,2004,silver,MSFT,buy,1.5,300.0
not_a_date,2004,silver,,sell,,
2023-02-02 10:28:00,2004,silver,MSFT,sell,7.79,299.3
2023-03-31 05:31:00,2004,silver,QQQ,sell,7.97,359.19
2023-02-19 21:42:00,2004,silver,AAPL,buy,5.58,173.58
2023-03-19 01:17:00,2004,silver,AAPL,buy,8.41,164.15
2023-03-23 16:52:00,2004,silver,SPY,sell,6.53,447.29
2023-03-08 23:50:00,2004,silver,SPY,buy,2.82,401.68
2023-02-21 12:03:00,2004,silver,GOOGL,buy,7.07,2696.51
2023-03-13 19:53:00,2004,silver,SPY,sell,6.27,404.51
2023-02-03 05:58:00,2004,silver,MSFT,sell,9.67,287.78
2023-03-10 19:37:00,2004,silver,SPY,buy,6.03,425.66
2023-02-28 20:01:00,2004,silver,MSFT,sell,9.69,310.3
2023-02-10 14:04:00,2004,silver,AAPL,sell,2.05,152.03
2023-03-12 06:05:00,2004,silver,MSFT,buy,7.31,295.96
2023-03-05 06:48:00,2004,silver,SPY,sell,4.18,434.16
2023-01-14 04:05:00,2004,silver,GOOGL,buy,8.85,2560.83
2023-03-05 19:36:00,2004,silver,AAPL,sell,6.52,172.93
2023-03-09 14:26:00,2004,silver,MSFT,sell,2.65,295.92
2023-02-28 10:46:00,2004,silver,SPY,buy,5.52,448.83
2023-02-03 08:05:00,2004,silver,AAPL,buy,7.07,161.38
2023-02-16 13:40:00,2004,silver,MSFT,sell,9.63,296.96
2023-01-31 18:57:00,2004,silver,MSFT,sell,2.62,289.14
2023-01-18 21:31:00,2004,silver,SPY,sell,2.76,400.49
2023-01-08 07:21:00,2004,silver,QQQ,sell,8.07,377.62
2023-02-02 11:44:00,2004,silver,MSFT,sell,8.55,290.39
2023-01-23 09:42:00,2004,silver,AAPL,sell,2.09,176.02
2023-03-22 04:56:00,2004,silver,MSFT,sell,7.06,315.59
2023-02-10 10:48:00,2004,silver,GOOGL,sell,4.8,2621.43
2023-03-08 15:22:00,2005,silver,MSFT,sell,6.45,311.24
2023-01-11 07:11:00,2005,silver,SPY,buy,2.65,447.02
2023-01-11 03:32:00,2005,silver,GOOGL,sell,1.93,2763.61
2023-01-17 04:28:00,2005,silver,MSFT,buy,1.76,289.17
2023-03-11 09:17:00,2005,silver,QQQ,buy,1.26,389.0
2023-03-14 14:50:00,2005,silver,QQQ,sell,2.22,379.96
2023-01-20 10:21:00,2005,silver,QQQ,sell,9.18,366.49
2023-03-04 16:17:00,2005,silver,AAPL,buy,5.71,172.75
2023-03-13 14:55:00,2005,silver,MSFT,buy,7.89,311.87
2023-01-31 17:38:00,2005,silver,SPY,buy,2.47,413.15
2023-02-07 03:46:00,2005,silver,QQQ,sell,3.56,357.3
2023-01-24 03:29:00,2005,silver,SPY,sell,3.45,402.48
2023-02-23 10:38:00,2005,silver,MSFT,sell,2.13,283.61
2023-02-20 02:26:00,2005,silver,SPY,sell,5.17,447.58
2023-02-01 13:08:00,2005,silver,QQQ,sell,2.63,388.98
2023-03-02 13:16:00,2005,silver,SPY,buy,7.64,426.06
2023-02-08 06:46:00,2005,silver,MSFT,sell,2.43,301.98
2023-02-05 19:57:00,2005,silver,MSFT,buy,8.77,305.32
2023-02-17 03:03:00,2005,silver,AAPL,sell,8.1,150.27
2023-02-15 22:00:00,2005,silver,GOOGL,buy,5.5,2601.53
2023-02-26 06:35:00,2005,silver,GOOGL,buy,2.13,2794.5
,2005,silver,MSFT,buy,1.5,300.0
not_a_date,2005,silver,,sell,,
2023-03-31 16:43:00,2005,silver,AAPL,sell,4.22,154.04
2023-01-21 02:21:00,2005,silver,GOOGL,buy,5.89,2640.52
2023-01-24 00:38:00,2005,silver,QQQ,buy,5.04,370.24
2023-03-09 23:19:00,2005,silver,QQQ,sell,7.98,365.5
2023-01-17 06:05:00,2005,silver,SPY,buy,6.52,426.16
2023-03-21 23:56:00,2005,silver,AAPL,buy,1.96,155.75
2023-01-11 15:58:00,2005,silver,QQQ,sell,1.44,376.23
2023-02-04 18:03:00,2005,silver,AAPL,sell,6.02,178.15
2023-02-19 06:28:00,2005,silver,AAPL,buy,8.51,152.34
2023-03-15 12:13:00,2005,silver,GOOGL,buy,6.13,2667.53
2023-03-18 15:07:00,2005,silver,SPY,sell,8.95,416.88
2023-02-11 20:46:00,2005,silver,MSFT,sell,5.95,296.49
2023-01-01 01:10:00,2005,silver,GOOGL,buy,4.38,2723.37
2023-01-03 23:32:00,2005,silver,MSFT,buy,5.66,292.01
2023-02-02 10:15:00,2005,silver,MSFT,buy,1.85,290.6
2023-03-30 23:59:00,2005,silver,AAPL,sell,6.12,156.52
2023-02-12 11:52:00,2005,silver,QQQ,buy,6.36,352.24
2023-03-23 21:34:00,2005,silver,SPY,sell,9.37,442.47
2023-01-07 22:59:00,2005,silver,SPY,buy,3.74,425.12
2023-02-13 02:49:00,2005,silver,SPY,sell,7.78,439.32
2023-03-03 19:05:00,2005,silver,SPY,buy,5.93,434.89
2023-02-04 14:40:00,2005,silver,GOOGL,sell,4.56,2668.35
2023-02-09 05:46:00,2005,silver,MSFT,buy,2.01,287.62
2023-01-11 03:50:00,2005,silver,MSFT,sell,6.61,289.34
2023-01-15 10:24:00,2005,silver,AAPL,buy,9.54,177.8
2023-03-03 21:15:00,2005,silver,SPY,sell,1.2,426.16
2023-03-31 21:05:00,2005,silver,GOOGL,buy,4.39,2658.04
2023-02-16 03:40:00,2005,silver,MSFT,buy,5.18,306.41
2023-02-10 16:32:00,2005,silver,AAPL,sell,8.81,169.48
2023-03-09 10:24:00,2005,silver,QQQ,buy,2.68,359.9
2023-03-06 09:24:00,2005,silver,MSFT,sell,4.54,294.08
2023-01-20 11:39:00,2005,silver,AAPL,sell,8.91,176.71
2023-01-31 19:33:00,2005,silver,SPY,buy,1.79,431.28
2023-03-11 23:20:00,2005,silver,GOOGL,sell,9.73,2598.79
2023-01-19 22:23:00,2005,silver,GOOGL,buy,3.78,2657.14
2023-01-04 10:52:00,2005,silver,QQQ,buy,3.86,385.19
2023-01-25 03:38:00,2005,silver,SPY,sell,3.73,436.92
2023-01-30 23:27:00,2005,silver,GOOGL,buy,1.24,2685.08
2023-01-24 13:13:00,2005,silver,AAPL,sell,1.72,173.39
2023-01-29 22:54:00,3001,bronze,SPY,buy,2.47,446.27
2023-02-28 08:25:00,3001,bronze,GOOGL,buy,1.6,2795.69
2023-03-15 20:16:00,3001,bronze,SPY,sell,7.99,419.71
2023-02-20 01:20:00,3001,bronze,QQQ,buy,5.69,370.75
2023-02-06 15:44:00,3001,bronze,QQQ,sell,5.65,362.18
2023-01-12 17:05:00,3001,bronze,GOOGL,sell,3.65,2706.99
2023-01-23 15:29:00,3001,bronze,AAPL,buy,8.01,178.14
2023-01-16 03:06:00,3001,bronze,QQQ,buy,8.94,356.56
2023-01-21 12:55:00,3001,bronze,AAPL,sell,6.71,152.56
2023-01-19 06:06:00,3001,bronze,QQQ,sell,1.4,356.48
2023-01-26 00:07:00,3001,bronze,AAPL,sell,3.77,171.9
2023-01-28 20:05:00,3001,bronze,QQQ,sell,1.11,369.74
2023-03-13 07:05:00,3001,bronze,SPY,sell,4.69,427.37
2023-02-08 11:18:00,3001,bronze,AAPL,buy,2.33,169.6
2023-03-15 19:11:00,3001,bronze,AAPL,buy,1.98,179.81
2023-01-09 14:35:00,3001,bronze,GOOGL,sell,7.74,2510.75
2023-03-31 07:08:00,3001,bronze,QQQ,buy,3.64,370.99
2023-04-01 09:48:00,3001,bronze,QQQ,buy,1.98,377.55
2023-03-22 16:59:00,3001,bronze,SPY,sell,3.34,430.71
2023-01-16 07:04:00,3001,bronze,SPY,buy,8.95,405.91
2023-02-06 08:41:00,3001,bronze,QQQ,sell,4.73,358.05
2023-03-14 21:01:00,3001,bronze,AAPL,sell,3.7,166.5
2023-01-18 16:26:00,3001,bronze,AAPL,buy,2.75,175.01
2023-03-08 10:13:00,3001,bronze,GOOGL,sell,9.03,2600.53
2023-01-09 05:05:00,3001,bronze,QQQ,sell,6.0,381.83
2023-01-15 10:31:00,3001,bronze,MSFT,buy,4.05,286.64
2023-03-09 10:19:00,3001,bronze,MSFT,buy,3.44,294.86
2023-03-06 05:15:00,3001,bronze,GOOGL,buy,4.37,2560.63
2023-03-08 23:05:00,3001,bronze,GOOGL,sell,9.31,2657.09
2023-03-29 20:17:00,3001,bronze,GOOGL,buy,7.52,2714.1
2023-02-09 21:48:00,3001,bronze,AAPL,sell,5.2,151.38
2023-01-21 09:20:00,3001,bronze,GOOGL,sell,2.8,2659.68
2023-04-01 09:40:00,3001,bronze,AAPL,buy,9.62,166.79
2023-03-28 01:43:00,3001,bronze,QQQ,buy,2.54,351.16
2023-03-31 15:13:00,3001,bronze,AAPL,sell,1.48,162.79
2023-03-01 19:22:00,3001,bronze,QQQ,sell,3.81,388.95
2023-03-01 16:03:00,3001,bronze,GOOGL,buy,8.32,2640.48
2023-02-12 11:05:00,3001,bronze,GOOGL,buy,2.29,2577.42
2023-03-19 19:36:00,3001,bronze,SPY,sell,1.27,408.54
2023-03-01 13:40:00,3001,bronze,GOOGL,buy,4.65,2532.09
2023-03-30 20:10:00,3001,bronze,QQQ,sell,3.15,358.33
2023-03-15 16:36:00,3001,bronze,SPY,sell,6.1,433.48
2023-03-29 20:21:00,3001,bronze,AAPL,sell,3.93,152.93
2023-03-23 00:00:00,3001,bronze,SPY,sell,5.45,444.36
2023-02-08 19:27:00,3001,bronze,GOOGL,buy,5.08,2684.67
2023-01-17 10:02:00,3001,bronze,MSFT,sell,7.46,303.31
2023-02-06 01:03:00,3001,bronze,AAPL,sell,9.11,179.04
2023-03-26 05:55:00,3001,bronze,GOOGL,sell,7.32,2595.44
2023-03-27 04:17:00,3001,bronze,SPY,buy,2.69,407.71
2023-01-11 04:41:00,3001,bronze,GOOGL,buy,1.65,2716.4
2023-02-27 13:07:00,3001,bronze,SPY,sell,9.04,422.72
2023-02-22 18:38:00,3001,bronze,MSFT,buy,2.67,313.87
2023-01-11 04:50:00,3001,bronze,QQQ,sell,1.3,388.47
2023-03-27 02:39:00,3001,bronze,QQQ,sell,5.18,379.67
2023-03-15 11:18:00,3001,bronze,QQQ,sell,6.52,386.24
2023-01-08 21:28:00,3002,bronze,MSFT,sell,3.6,309.98
2023-01-17 17:15:00,3002,bronze,SPY,buy,6.16,401.36
2023-03-17 05:09:00,3002,bronze,AAPL,sell,3.27,168.47
2023-02-13 02:52:00,3002,bronze,SPY,sell,8.27,439.97
2023-01-22 07:11:00,3002,bronze,GOOGL,buy,8.54,2623.88
2023-03-02 18:10:00,3002,bronze,QQQ,sell,1.49,369.05
2023-02-27 13:02:00,3002,bronze,GOOGL,sell,7.15,2578.79
2023-02-04 11:26:00,3002,bronze,MSFT,buy,1.88,313.77
2023-03-28 20:05:00,3002,bronze,MSFT,sell,8.22,298.44
2023-02-22 03:20:00,3002,bronze,GOOGL,sell,7.1,2593.98
2023-01-08 20:16:00,3002,bronze,QQQ,buy,7.17,374.78
2023-03-14 06:18:00,3002,bronze,GOOGL,buy,7.37,2756.93
2023-02-24 23:37:00,3002,bronze,AAPL,buy,3.28,164.01
2023-02-03 06:04:00,3002,bronze,MSFT,sell,2.46,295.31
2023-02-25 07:27:00,3002,bronze,SPY,buy,5.43,424.6
2023-02-27 00:38:00,3002,bronze,QQQ,buy,9.21,360.02
2023-02-20 19:36:00,3002,bronze,SPY,buy,6.88,407.58
2023-02-19 23:31:00,3002,bronze,AAPL,sell,5.3,162.12
2023-03-24 03:05:00,3002,bronze,SPY,buy,6.11,420.03
2023-02-19 22:33:00,3002,bronze,MSFT,sell,1.72,305.91
2023-01-25 04:46:00,3002,bronze,GOOGL,sell,7.26,2689.19
2023-03-05 18:13:00,3002,bronze,AAPL,buy,1.23,179.89
2023-03-27 17:51:00,3002,bronze,SPY,buy,1.33,405.91
2023-03-21 01:33:00,3002,bronze,SPY,buy,7.67,424.44
2023-03-17 02:10:00,3002,bronze,GOOGL,buy,1.13,2771.4
2023-03-28 13:43:00,3002,bronze,AAPL,buy,5.47,173.98
2023-03-17 05:55:00,3002,bronze,MSFT,buy,9.78,313.46
2023-03-16 01:23:00,3002,bronze,MSFT,buy,2.09,307.85
2023-01-01 06:07:00,3002,bronze,GOOGL,buy,8.12,2612.84
2023-03-08 15:22:00,3002,bronze,AAPL,sell,4.75,174.22
2023-03-22 10:16:00,3002,bronze,SPY,buy,9.44,424.99
2023-03-11 17:19:00,3002,bronze,MSFT,sell,1.04,301.21
2023-03-02 16:58:00,3002,bronze,GOOGL,sell,7.93,2582.93
2023-02-28 01:28:00,3002,bronze,GOOGL,buy,7.03,2693.46
2023-02-26 20:13:00,3002,bronze,AAPL,buy,9.32,155.28
2023-01-31 14:04:00,3002,bronze,QQQ,sell,4.77,359.11
2023-03-20 15:31:00,3002,bronze,GOOGL,sell,9.02,2675.53
2023-01-05 23:37:00,3002,bronze,GOOGL,sell,4.36,2558.25
2023-02-07 20:36:00,3002,bronze,QQQ,buy,3.53,358.79
2023-01-28 20:11:00,3002,bronze,GOOGL,buy,6.2,2568.91
2023-03-17 05:05:00,3002,bronze,SPY,sell,3.51,416.36
2023-02-20 16:21:00,3002,bronze,QQQ,buy,4.76,367.03
2023-02-15 10:05:00,3002,bronze,AAPL,sell,5.46,152.49
2023-02-28 15:49:00,3002,bronze,GOOGL,buy,1.14,2548.54
2023-02-19 23:34:00,3002,bronze,GOOGL,sell,2.66,2688.04
2023-03-29 02:45:00,3002,bronze,MSFT,buy,3.67,304.5
2023-02-16 15:53:00,3002,bronze,QQQ,sell,7.62,354.44
2023-02-12 08:08:00,3002,bronze,QQQ,buy,4.29,358.19
2023-01-29 10:56:00,3002,bronze,QQQ,buy,6.84,380.13
2023-01-16 16:02:00,3002,bronze,MSFT,sell,5.53,294.91
2023-01-25 15:37:00,3002,bronze,QQQ,sell,5.07,385.33
2023-01-19 16:56:00,3002,bronze,AAPL,buy,4.52,155.36
2023-02-14 14:20:00,3002,bronze,GOOGL,buy,5.69,2587.95
2023-03-16 11:42:00,3003,bronze,AAPL,sell,2.7,150.66
2023-02-09 05:51:00,3003,bronze,MSFT,sell,6.34,297.81
2023-01-22 21:06:00,3003,bronze,MSFT,buy,5.36,281.89
2023-01-15 01:24:00,3003,bronze,GOOGL,sell,2.64,2712.43
2023-01-19 12:43:00,3003,bronze,MSFT,buy,4.97,308.29
2023-02-10 05:19:00,3003,bronze,SPY,buy,5.8,438.43
2023-03-27 05:01:00,3003,bronze,AAPL,sell,6.83,158.87
2023-01-04 13:42:00,3003,bronze,QQQ,sell,4.05,354.68
2023-02-05 06:40:00,3003,bronze,QQQ,buy,5.01,358.89
2023-02-10 20:35:00,3003,bronze,AAPL,buy,5.85,163.36
2023-02-06 11:46:00,3003,bronze,QQQ,buy,9.18,364.91
2023-02-26 09:51:00,3003,bronze,MSFT,sell,9.8,309.11
2023-03-09 11:26:00,3003,bronze,GOOGL,sell,7.56,2750.65
2023-01-18 06:48:00,3003,bronze,AAPL,sell,1.8,162.28
2023-03-01 07:39:00,3003,bronze,GOOGL,sell,3.61,2746.84
2023-02-06 14:14:00,3003,bronze,AAPL,buy,2.39,159.01
2023-03-18 12:20:00,3003,bronze,GOOGL,sell,9.16,2508.53
2023-03-07 19:38:00,3003,bronze,QQQ,sell,6.09,354.78
2023-02-04 12:19:00,3003,bronze,AAPL,sell,2.47,151.76
2023-01-13 20:26:00,3003,bronze,SPY,sell,1.44,409.69
2023-01-13 18:14:00,3003,bronze,GOOGL,sell,8.85,2705.49
2023-01-21 03:29:00,3003,bronze,QQQ,sell,8.41,363.61
2023-03-10 18:48:00,3003,bronze,GOOGL,buy,5.53,2738.53
2023-02-16 04:44:00,3003,bronze,AAPL,sell,5.14,152.29
2023-03-30 07:44:00,3003,bronze,SPY,sell,2.55,406.44
2023-03-03 14:43:00,3003,bronze,MSFT,buy,2.89,310.52
2023-01-09 10:17:00,3003,bronze,AAPL,buy,1.97,173.79
2023-01-12 04:58:00,3003,bronze,AAPL,buy,8.04,177.6
2023-03-16 00:28:00,3003,bronze,MSFT,sell,4.17,304.52
2023-01-28 17:12:00,3003,bronze,QQQ,buy,7.44,379.01
2023-02-24 07:18:00,3003,bronze,SPY,sell,7.28,441.74
2023-02-16 09:50:00,3003,bronze,QQQ,buy,4.67,369.83
2023-02-26 07:42:00,3003,bronze,QQQ,buy,1.74,377.48
2023-03-28 12:32:00,3003,bronze,QQQ,sell,3.62,369.03
2023-01-19 13:28:00,3003,bronze,GOOGL,buy,9.99,2531.55
2023-02-21 04:11:00,3003,bronze,SPY,buy,7.67,409.95
2023-03-24 13:39:00,3003,bronze,GOOGL,sell,7.53,2714.05
2023-01-16 08:33:00,3003,bronze,MSFT,sell,7.0,300.46
2023-01-04 06:06:00,3003,bronze,SPY,sell,3.08,441.52
2023-03-01 06:53:00,3003,bronze,SPY,sell,2.37,437.58
2023-01-05 14:41:00,3003,bronze,MSFT,sell,5.41,314.39
2023-02-08 05:36:00,3003,bronze,AAPL,sell,5.05,175.59
2023-03-29 18:24:00,3003,bronze,SPY,sell,2.21,433.75
2023-03-20 23:05:00,3003,bronze,QQQ,sell,5.28,388.83
2023-01-04 21:20:00,3003,bronze,MSFT,sell,3.88,313.48
2023-03-24 10:39:00,3003,bronze,MSFT,sell,1.88,294.05
2023-02-28 22:27:00,3003,bronze,QQQ,buy,9.19,363.04
2023-03-15 03:20:00,3003,bronze,SPY,sell,3.4,418.89
2023-02-08 12:24:00,3003,bronze,SPY,buy,7.22,433.37
2023-01-07 10:08:00,3003,bronze,SPY,buy,5.47,426.79
2023-02-04 02:17:00,3003,bronze,QQQ,sell,8.24,373.67
2023-03-26 18:25:00,3003,bronze,QQQ,sell,4.84,362.0
2023-03-23 00:00:00,3003,bronze,MSFT,buy,4.73,306.86
2023-03-10 20:58:00,3003,bronze,QQQ,buy,6.19,387.49
2023-02-25 14:00:00,3004,bronze,QQQ,buy,5.7,362.01
2023-01-31 13:51:00,3004,bronze,MSFT,buy,6.71,291.48
2023-02-24 22:04:00,3004,bronze,GOOGL,buy,2.35,2739.11
2023-01-06 16:35:00,3004,bronze,AAPL,buy,2.43,154.09
2023-02-16 22:55:00,3004,bronze,AAPL,buy,8.74,152.52
2023-03-08 22:40:00,3004,bronze,AAPL,sell,9.49,171.73
2023-02-19 08:03:00,3004,bronze,QQQ,sell,5.47,383.29
2023-03-04 18:12:00,3004,bronze,SPY,buy,2.3,412.72
2023-02-16 16:13:00,3004,bronze,MSFT,buy,3.85,318.53
2023-03-30 22:55:00,3004,bronze,MSFT,sell,1.19,313.66
2023-01-31 15:06:00,3004,bronze,GOOGL,sell,5.97,2787.55
2023-01-31 10:09:00,3004,bronze,SPY,buy,9.19,404.51
2023-01-11 16:46:00,3004,bronze,GOOGL,buy,9.24,2763.84
2023-02-03 17:16:00,3004,bronze,SPY,sell,9.34,405.02
2023-03-24 21:53:00,3004,bronze,AAPL,sell,4.79,171.88
2023-01-21 08:31:00,3004,bronze,GOOGL,sell,8.12,2620.2
2023-02-03 05:55:00,3004,bronze,QQQ,buy,8.62,379.41
2023-03-15 07:39:00,3004,bronze,QQQ,sell,8.2,387.79
2023-03-31 05:45:00,3004,bronze,AAPL,buy,9.31,169.41
2023-01-02 17:56:00,3004,bronze,AAPL,sell,6.56,168.01
2023-02-04 09:49:00,3004,bronze,SPY,sell,8.45,447.3
2023-02-23 06:09:00,3004,bronze,SPY,sell,2.17,414.15
2023-03-24 15:38:00,3004,bronze,SPY,buy,1.26,412.42
2023-02-24 20:23:00,3004,bronze,AAPL,buy,5.22,176.14
2023-03-27 20:25:00,3004,bronze,MSFT,buy,1.86,289.39
2023-03-13 01:24:00,3004,bronze,AAPL,buy,3.28,168.59
2023-03-09 14:46:00,3004,bronze,QQQ,buy,3.34,362.69
2023-02-25 09:39:00,3004,bronze,GOOGL,sell,2.05,2538.36
2023-03-13 22:26:00,3004,bronze,MSFT,sell,5.65,309.47
2023-01-15 16:53:00,3004,bronze,SPY,buy,2.7,408.18
2023-01-16 11:55:00,3004,bronze,AAPL,sell,4.21,171.27
2023-03-16 07:14:00,3004,bronze,AAPL,buy,8.81,155.42
2023-02-12 00:53:00,3004,bronze,QQQ,buy,5.73,377.08
2023-04-01 22:30:00,3004,bronze,MSFT,buy,4.55,313.48
2023-02-27 11:05:00,3004,bronze,SPY,sell,6.66,402.19
2023-03-19 13:01:00,3004,bronze,QQQ,buy,2.9,352.83
2023-02-19 13:44:00,3004,bronze,AAPL,sell,3.3,157.2
2023-01-17 12:15:00,3004,bronze,MSFT,buy,2.09,312.25
2023-02-24 12:34:00,3004,bronze,AAPL,sell,5.61,164.69
2023-03-29 05:17:00,3004,bronze,QQQ,buy,4.91,358.97
2023-02-08 08:29:00,3004,bronze,SPY,buy,3.62,407.43
2023-01-13 15:51:00,3004,bronze,QQQ,sell,3.66,367.0
2023-01-24 13:24:00,3004,bronze,QQQ,sell,4.2,368.52
2023-02-03 11:39:00,3004,bronze,AAPL,buy,4.75,171.13
2023-01-01 13:28:00,3004,bronze,GOOGL,buy,2.67,2681.22
2023-03-04 10:20:00,3004,bronze,AAPL,buy,2.55,164.31
2023-01-25 03:49:00,3004,bronze,QQQ,sell,7.22,355.4
2023-03-10 06:30:00,3004,bronze,AAPL,buy,8.73,156.28
2023-02-26 16:33:00,3004,bronze,AAPL,sell,7.93,154.44
2023-01-02 03:30:00,3004,bronze,SPY,buy,8.74,441.69
2023-03-04 17:31:00,3004,bronze,SPY,sell,8.64,414.54
2023-03-24 14:14:00,3004,bronze,QQQ,sell,3.09,360.71
2023-01-25 16:01:00,3004,bronze,SPY,buy,5.45,401.04
2023-03-01 04:28:00,3005,bronze,SPY,buy,5.57,442.67
2023-01-21 21:13:00,3005,bronze,MSFT,sell,9.64,309.38
2023-02-23 16:51:00,3005,bronze,GOOGL,sell,7.22,2644.87
2023-03-06 01:05:00,3005,bronze,MSFT,buy,2.88,315.24
2023-02-15 01:35:00,3005,bronze,AAPL,sell,4.88,168.53
2023-02-26 15:36:00,3005,bronze,QQQ,sell,9.07,352.02
2023-01-22 21:30:00,3005,bronze,AAPL,buy,8.03,168.29
2023-01-13 05:15:00,3005,bronze,AAPL,buy,9.2,154.71
2023-03-02 11:39:00,3005,bronze,MSFT,sell,8.37,318.79
2023-03-09 14:23:00,3005,bronze,MSFT,buy,1.77,294.43
2023-02-16 01:00:00,3005,bronze,GOOGL,buy,8.22,2622.79
2023-01-22 14:48:00,3005,bronze,SPY,buy,7.93,416.92
2023-03-26 17:44:00,3005,bronze,AAPL,sell,7.83,169.81
2023-01-02 09:32:00,3005,bronze,MSFT,sell,4.62,292.17
2023-03-31 11:47:00,3005,bronze,QQQ,buy,7.3,376.08
2023-03-08 18:27:00,3005,bronze,SPY,buy,8.93,435.94
2023-03-11 20:13:00,3005,bronze,MSFT,buy,1.84,310.28
2023-02-03 21:24:00,3005,bronze,MSFT,buy,8.49,300.21
2023-02-13 08:03:00,3005,bronze,QQQ,sell,2.11,350.21
2023-03-08 08:27:00,3005,bronze,QQQ,buy,4.15,378.57
2023-02-22 02:47:00,3005,bronze,AAPL,sell,5.65,155.78
2023-03-13 17:42:00,3005,bronze,AAPL,buy,4.82,153.9
2023-02-23 05:33:00,3005,bronze,SPY,sell,6.26,447.39
2023-02-28 16:09:00,3005,bronze,GOOGL,buy,5.36,2790.41
2023-03-15 09:53:00,3005,bronze,AAPL,buy,9.5,161.08
2023-03-17 14:23:00,3005,bronze,AAPL,buy,2.06,159.15
2023-01-06 14:15:00,3005,bronze,AAPL,sell,9.0,156.47
2023-01-18 17:13:00,3005,bronze,SPY,sell,6.09,436.0
2023-02-19 07:56:00,3005,bronze,SPY,sell,7.0,431.24
2023-04-01 00:50:00,3005,bronze,SPY,sell,5.87,432.3
2023-01-07 19:27:00,3005,bronze,QQQ,sell,6.05,373.07
2023-02-05 07:01:00,3005,bronze,QQQ,buy,7.76,388.5
2023-02-13 14:55:00,3005,bronze,GOOGL,sell,1.76,2596.13
2023-02-06 04:54:00,3005,bronze,GOOGL,sell,1.22,2614.6
2023-01-24 00:55:00,3005,bronze,GOOGL,sell,7.91,2785.65
2023-01-16 01:46:00,3005,bronze,AAPL,sell,4.51,159.6
2023-01-08 10:51:00,3005,bronze,GOOGL,buy,7.77,2647.89
2023-03-17 23:02:00,3005,bronze,SPY,sell,1.59,400.93
2023-03-06 06:56:00,3005,bronze,AAPL,buy,7.87,169.55
2023-01-06 00:02:00,3005,bronze,GOOGL,sell,5.86,2573.55
